STRUCTURE_NUMBER_008,LAT_016,LONG_017,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071
082210AA0212001,32072576,100055906,1,5,1,7,7,6,6,N,6,5,N,5,7
082210AA0219001,32050564,99584050,1,5,1,N,N,N,7,7,7,6,N,5,7
082210AA0255001,32180556,99485032,1,5,1,N,N,N,6,7,7,3,N,5,4
082210AA0301001,32233250,99581376,1,5,3,8,6,6,6,N,5,4,N,2,4
082210AA0318001,32220636,99524996,1,5,5,7,8,7,7,N,7,4,N,5,4
082210AA0318002,32221668,99520291,1,5,1,N,N,N,7,7,7,5,N,5,7
082210AA0339001,32200897,99481241,1,5,1,N,N,N,5,7,6,4,N,5,7
082210AA0344001,32221925,100061945,1,5,1,N,N,N,5,7,6,5,N,5,7
082210AA0344002,32215331,100061983,1,5,1,N,N,N,6,7,7,6,N,5,4
082210AA0344003,32210990,100061995,1,5,5,7,8,7,8,N,7,6,N,5,8
082210AA0345001,32222079,100061642,1,5,1,N,N,N,7,7,7,5,N,5,6
082210AA0345002,32222082,100061028,1,5,1,N,N,N,5,7,7,5,N,5,7
082210AA0353001,32222409,100023084,1,5,4,8,6,6,6,N,5,6,N,2,4
082210AA0360002,32234883,100011129,1,5,1,7,7,7,6,N,7,6,N,5,9
082210AA0365001,32300095,100064834,1,5,1,N,N,N,6,6,6,4,N,5,7
082210AA0375001,32303966,100055543,1,5,1,N,N,N,5,7,7,5,N,5,7
082210AA0408001,32310654,99592059,1,5,1,N,N,N,7,7,7,5,N,5,7
082210AA0409001,32300210,99594133,1,5,1,N,N,N,7,7,6,6,N,5,7
082210AA0412001,32290182,99553973,1,5,1,7,7,7,7,N,7,5,N,5,7
082210AA0501001,32310136,99432431,1,5,1,7,7,7,7,N,7,6,N,5,7
082210AA0621001,32121610,99481834,1,5,4,7,6,5,6,N,5,5,N,0,4
082210AA0640001,32262717,99575296,1,5,5,7,8,8,7,N,8,4,N,5,7
082210B10070001,32282800,99445494,1,5,1,N,N,N,6,6,5,2,N,5,6
082210B10850001,32275308,99430496,1,5,2,5,5,5,6,N,4,5,N,1,6
082210B11279001,32271750,99431118,1,5,1,5,6,5,6,N,5,7,N,5,7
082210B11293005,32273556,99431258,1,5,1,6,6,7,7,N,6,5,N,5,6
082210B11293012,32273508,99414843,1,5,1,N,N,N,7,6,6,9,N,5,6
082210B12521001,32271468,99460757,1,5,1,6,5,6,7,N,5,2,N,5,6
082210B12719001,32285439,99420228,1,5,1,7,7,7,6,N,7,5,N,5,7
082210B13134005,32270386,99452842,1,1,2,6,6,6,N,N,5,2,3,5,N
082210B13260001,32270452,99460852,1,5,2,6,6,6,6,N,5,2,N,5,6
082210B13260002,32270243,99450873,1,5,1,N,N,N,6,6,5,2,N,5,6
082210B13274001,32271102,99450288,1,5,1,N,N,N,6,7,6,7,N,5,7
082210B13295001,32271877,99450145,1,5,1,N,N,N,6,6,6,6,N,5,6
082210B13323003,32274291,99463835,1,5,2,6,6,7,7,N,5,5,N,5,6
082210B13323004,32274109,99450491,1,5,1,N,N,N,7,6,6,4,N,5,6
082210B13337001,32274744,99450502,1,5,1,N,N,N,6,6,6,5,N,5,7
082210B13460002,32300356,99451400,1,5,1,7,7,7,7,N,7,7,N,5,6
082210B14634001,32273237,99450204,1,5,1,N,N,N,6,6,6,6,N,5,7
082210B15032001,32284366,99450223,1,5,1,N,N,N,7,6,6,8,N,5,7
082210B20126001,32222266,99472620,1,5,1,N,N,N,6,6,6,5,N,5,6
082210B20126002,32222342,99463847,5,5,1,N,N,N,6,6,5,4,N,5,6
082210B20126003,32222322,99455120,1,5,1,N,N,N,6,6,6,5,N,5,3
082210B20254003,32263388,99452916,1,5,1,N,N,N,6,6,6,4,N,5,6
082210B21053002,32242272,99471701,1,5,1,6,6,7,5,N,6,4,N,5,8
082210B21429001,32262984,99432509,1,5,3,4,6,6,7,N,0,5,N,0,7
082210B21445001,32255308,99433189,1,5,3,7,6,6,6,N,5,6,N,0,6
082210B21940001,32213699,99453473,1,5,1,N,N,N,7,7,6,7,N,5,7
082210B22061001,32245140,99461816,1,5,1,N,N,N,7,7,6,6,N,5,7
082210B22354015,32264560,99422153,1,2,5,7,7,6,N,N,6,3,6,5,N
082210B22419001,32252985,99460013,1,5,1,N,N,N,6,7,6,7,N,5,7
082210B22754001,32245788,99421207,1,5,5,7,8,7,6,N,7,5,N,5,6
082210B23804006,32234079,99463666,1,5,1,N,N,N,6,6,5,2,N,5,6
082210B23804007,32234830,99473522,1,5,1,N,N,N,7,6,5,4,N,5,6
082210B23804008,32240361,99475611,1,5,1,N,N,N,7,6,5,4,N,5,6
082210B23804009,32234228,99472434,1,5,1,7,7,7,6,N,7,4,N,5,9
082210B24275002,32253118,99420474,1,5,1,N,N,N,8,7,6,6,N,5,6
082210B24304001,32265096,99451706,1,5,1,N,N,N,7,6,6,6,N,5,7
082210B24314001,32264419,99451798,1,5,1,N,N,N,7,6,6,8,N,5,7
082210B24328001,32263915,99475225,1,5,1,N,N,N,6,6,5,7,N,5,6
082210B24328002,32263744,99461139,1,5,2,7,7,6,5,N,4,5,N,0,6
082210B24328003,32263752,99452292,1,5,1,N,N,N,7,6,6,6,N,5,6
082210B24342001,32262175,99453908,1,5,1,N,N,N,7,6,6,6,N,5,7
082210B24356001,32261477,99454206,1,5,1,N,N,N,6,6,6,5,N,5,7
082210B24377001,32255643,99463004,1,5,1,6,7,6,6,N,6,2,N,5,6
082210B24377002,32255620,99455786,1,5,1,N,N,N,6,6,6,2,N,5,6
082210B24440001,32251739,99455869,1,5,1,N,N,N,6,5,5,7,N,5,7
082210B24468005,32250454,99460478,1,5,1,N,N,N,6,6,5,4,N,5,6
082210B25186001,32260471,99455048,1,5,1,N,N,N,7,6,6,5,N,5,7
082210B25493001,32242411,99463056,1,5,1,N,N,N,6,6,5,2,N,5,7
082210C00045001,32281390,100001239,1,5,1,N,N,N,7,7,6,5,N,5,7
9.01E+13,31082039,97194930,1,1,6,7,7,7,N,N,7,9,3,5,N
9.01E+13,31132787,97173389,1,5,1,N,N,N,7,7,7,N,N,5,9
9.01E+13,31133258,97173266,1,5,5,7,8,7,8,N,7,7,N,5,9
9.01E+13,31133216,97173156,1,5,5,6,7,7,8,N,7,7,N,5,9
9.01E+13,31133162,97173323,1,5,5,7,8,7,7,N,7,9,N,5,9
9.01E+13,31133515,97173304,1,5,5,7,7,7,8,N,7,5,N,5,9
9.01E+13,31141171,97171203,1,1,5,7,8,7,N,N,7,7,8,5,N
9.01E+13,31141419,97171138,1,1,5,6,8,7,N,N,7,7,8,5,N
9.01E+13,31145111,97164753,1,5,1,N,N,N,7,7,7,N,N,5,9
9.01E+13,31155944,97160890,1,5,5,7,7,8,8,N,7,7,N,5,9
9.01E+13,31160152,97160944,1,5,5,8,7,8,8,N,7,7,N,5,9
9.01E+13,31155969,97160926,1,5,5,8,8,8,8,N,8,5,N,5,9
9.01E+13,31160257,97161027,1,5,5,8,8,8,7,N,8,4,N,5,9
9.01E+13,31083236,97194320,1,5,1,N,N,N,6,7,7,N,N,5,6
9.01E+13,31084788,97193915,1,5,5,7,7,7,6,N,7,5,N,5,9
9.01E+13,31084436,97193603,1,5,5,7,7,7,6,N,7,4,N,5,9
9.01E+13,31092050,97192616,1,1,0,6,8,7,N,N,7,7,8,5,N
9.01E+13,31092013,97192482,1,1,5,7,7,8,N,N,7,7,8,5,N
9.01E+13,31091871,97193009,1,5,1,N,N,N,7,7,7,N,N,5,8
9.01E+13,31102442,97185911,1,5,1,N,N,N,7,7,7,N,N,5,9
9.01E+13,31102639,97190107,1,5,1,N,N,N,6,7,7,N,N,5,7
9.01E+13,31104352,97185345,1,1,5,7,8,8,N,N,8,7,9,5,N
9.01E+13,31104322,97185242,1,1,5,7,8,7,N,N,7,7,6,5,N
9.01E+13,31104386,97185464,1,1,5,7,8,8,N,N,8,8,6,5,N
9.01E+13,31114177,97183094,1,1,5,7,8,7,N,N,7,9,5,5,N
9.01E+13,31114122,97183117,1,1,5,7,8,7,N,N,7,7,5,5,N
9.01E+13,31114050,97183147,1,1,5,7,8,7,N,N,7,9,5,5,N
9.01E+13,31103402,97185900,1,5,1,N,N,N,8,7,7,N,N,5,8
9.01E+13,31114391,97182797,1,5,1,N,N,N,7,7,7,N,N,5,9
9.01E+13,31122567,97181152,1,1,5,7,8,8,N,N,8,7,6,5,N
9.01E+13,31122554,97181074,1,1,5,7,8,8,N,N,8,7,6,5,N
9.01E+13,31122630,97181529,1,5,1,N,N,N,6,7,6,3,N,5,8
9.01E+13,31122830,97180900,1,5,1,N,N,N,6,7,7,N,N,5,9
9.01E+13,31125375,97175611,1,5,1,N,N,N,8,7,7,N,N,5,9
9.01E+13,31130838,97175134,1,1,5,7,7,8,N,N,7,7,6,5,N
9.01E+13,31130788,97175022,1,1,5,7,8,8,N,N,8,7,6,5,N
9.01E+13,31073483,97201398,1,1,5,8,7,8,N,N,7,4,3,5,N
9.01E+13,31074173,97200492,1,1,5,7,7,8,N,N,7,5,3,5,N
9.01E+13,31074108,97200549,1,1,5,7,7,8,N,N,7,4,3,5,N
9.01E+13,31084624,97193732,1,5,5,7,7,7,8,N,7,9,N,5,9
9.01E+13,31084685,97193825,1,5,5,7,8,8,8,N,8,2,N,5,8
9.01E+13,31035930,97263255,1,5,3,7,6,7,7,N,6,2,N,5,6
9.01E+13,31042489,97254436,1,5,1,7,7,6,6,N,6,9,N,5,6
9.01E+13,31035418,97264530,1,5,1,7,7,7,6,N,7,6,N,5,6
9.01E+13,31031562,97275206,1,5,5,7,7,7,6,N,7,9,N,5,9
9.01E+13,31005676,97290344,1,5,1,N,N,N,6,6,6,N,N,5,7
9.01E+13,30595197,97294309,1,1,5,7,7,7,N,N,7,4,6,5,N
9.01E+13,31014959,97282760,1,1,5,7,8,7,N,N,7,9,6,5,N
9.01E+13,31005642,97290008,1,1,5,7,7,7,N,N,7,9,6,5,N
9.01E+13,31000648,97293120,1,5,5,7,7,7,6,N,7,9,N,5,9
9.01E+13,31000317,97293139,1,5,5,7,8,7,7,N,7,4,N,5,9
9.01E+13,31000893,97293142,1,5,5,7,8,8,6,N,8,4,N,5,9
9.01E+13,31023879,97280407,7,1,4,7,7,7,N,N,7,8,3,5,N
9.01E+13,30590382,97301791,1,5,1,N,N,N,8,7,7,N,N,5,9
9.01E+13,31004144,97290890,1,5,1,N,N,N,8,7,7,N,N,5,9
9.01E+13,31020759,97281725,1,5,1,N,N,N,7,7,7,N,N,5,9
9.01E+13,30550124,97325122,1,1,5,7,8,7,N,N,7,9,6,5,N
9.01E+13,30531701,97342378,1,1,5,7,8,7,N,N,7,9,6,5,N
9.01E+13,30522647,97345200,1,1,5,6,8,8,N,N,8,9,9,5,N
9.01E+13,30522930,97345231,1,1,5,7,8,7,N,N,7,9,9,5,N
9.01E+13,30575402,97313512,1,5,1,N,N,N,8,6,6,N,N,5,9
9.01E+13,30545827,97325276,1,5,1,N,N,N,8,6,5,N,N,5,9
9.01E+13,30523396,97344894,1,5,1,N,N,N,6,6,6,N,N,5,9
9.01E+13,30530884,97343133,1,5,1,N,N,N,7,7,7,9,N,5,9
9.01E+13,30532047,97341902,1,5,1,N,N,N,7,7,7,N,N,5,9
9.01E+13,30584376,97304193,1,1,5,7,6,7,N,N,6,4,6,5,N
9.01E+13,30560265,97322800,1,1,5,8,7,7,N,N,7,5,3,5,N
9.01E+13,30560756,97322442,1,1,5,7,8,7,N,N,7,5,5,5,N
9.01E+13,30563606,97322208,1,5,5,7,7,7,7,N,7,9,N,5,9
9.01E+13,30564193,97322314,1,5,5,7,7,8,7,N,7,4,N,5,9
9.01E+13,30563540,97322196,1,5,5,7,7,8,7,N,7,4,N,5,9
9.01E+13,30565010,97321997,1,1,5,7,6,8,N,N,6,4,6,5,N
9.01E+13,30571463,97321411,1,1,5,7,8,8,N,N,8,8,5,5,N
9.01E+13,30572403,97320660,1,1,5,7,8,7,N,N,7,7,9,5,N
9.01E+13,30572379,97320594,1,1,5,7,8,7,N,N,7,7,9,5,N
9.01E+13,30574824,97314170,1,1,5,8,7,8,N,N,7,9,3,5,N
9.01E+13,30565470,97321914,1,5,1,N,N,N,8,7,7,N,N,5,6
9.01E+13,31030864,97272736,1,5,2,6,6,5,6,N,5,3,N,5,3
9.01E+13,31032822,97264096,1,5,5,7,7,7,8,N,7,7,N,5,7
9.01E+13,31032704,97264045,1,5,5,7,7,7,6,N,7,9,N,5,6
9.01E+13,31032527,97263890,1,5,5,7,7,7,5,N,7,7,N,5,7
9.01E+13,31032377,97264747,1,1,5,7,8,7,N,N,7,4,6,5,N
9.01E+13,31031257,97271730,1,1,2,7,7,6,N,N,6,9,5,5,N
9.01E+13,31030749,97272684,1,6,1,6,6,6,6,N,6,9,3,5,6
9.01E+13,31030567,97272582,1,5,2,7,7,7,6,N,7,3,N,5,3
9.01E+13,31024319,97280336,1,1,6,7,7,6,N,N,5,4,4,5,N
9.01E+13,31024538,97280142,6,1,4,5,6,5,N,N,5,5,3,5,N
9.01E+13,31040329,97253967,1,6,2,7,7,7,N,N,7,9,4,5,9
9.01E+13,31044954,97244442,1,1,6,6,6,6,N,N,6,9,7,5,N
9.01E+13,31040397,97254112,1,5,1,N,N,N,5,5,5,9,N,5,3
9.01E+13,31032657,97264016,1,5,5,7,7,7,6,N,7,9,N,5,6
9.01E+13,31030682,97272638,1,6,1,6,6,6,7,N,6,7,3,5,6
9.01E+13,31031175,97271658,1,1,2,7,7,7,N,N,7,9,5,5,N
9.01E+13,31024144,97280325,1,1,6,7,7,7,N,N,5,4,4,5,N
9.01E+13,31040224,97253976,1,6,2,7,7,6,7,N,6,9,4,5,9
9.01E+13,31044915,97244396,1,1,6,7,7,6,N,N,6,9,9,5,N
9.01E+13,31052845,97231518,1,1,5,7,7,7,N,N,7,9,6,5,N
9.01E+13,31052651,97231559,1,1,5,7,7,7,N,N,7,3,6,5,N
9.01E+13,31052352,97231164,1,1,5,7,7,6,N,N,6,9,6,5,N
9.01E+13,31052663,97231208,1,1,5,7,7,7,N,N,7,3,6,5,N
9.01E+13,31053001,97230042,1,5,1,N,N,N,7,6,6,N,N,5,6
9.01E+13,31062204,97213039,1,5,1,N,N,N,7,7,7,N,N,5,9
9.01E+13,31054132,97223237,1,1,4,7,8,7,N,N,7,4,6,5,N
9.01E+13,31053882,97223517,1,1,5,8,8,7,N,N,7,7,9,5,N
9.01E+13,31053872,97223498,1,1,5,7,8,8,N,N,8,9,6,5,N
9.01E+13,31055142,97215537,1,2,5,8,7,8,N,N,7,3,4,5,N
9.01E+13,31055104,97215484,1,4,5,7,7,8,N,N,7,9,4,5,N
9.01E+13,31055158,97215379,1,2,5,7,7,7,N,N,7,9,4,5,N
9.01E+13,31055089,97215147,1,2,5,7,7,7,N,N,7,3,6,5,N
9.01E+13,31060756,97213697,1,1,5,8,8,8,N,N,8,3,3,5,N
9.01E+13,31061093,97213504,1,1,5,8,8,8,N,N,8,9,3,5,N
9.01E+13,31065135,97211777,1,1,5,7,6,7,N,N,6,2,7,5,N
9.01E+13,31071858,97210285,1,2,5,7,7,8,N,N,7,3,7,5,N
9.01E+13,31072005,97210251,1,4,5,7,7,7,N,N,7,7,8,5,N
9.01E+13,31072170,97210243,1,2,5,7,8,8,N,N,8,7,5,5,N
9.01E+13,31072217,97210280,1,2,5,7,8,8,N,N,8,3,5,5,N
9.01E+13,31075668,97195526,1,1,5,7,8,8,N,N,8,8,5,5,N
9.01E+13,31065094,97211791,1,1,5,7,7,7,N,N,7,2,6,5,N
9.01E+13,31103263,97255695,1,5,1,N,N,N,7,6,5,4,N,5,6
9.01E+13,31094990,97253118,1,5,1,7,6,5,6,N,5,5,N,5,9
9.01E+13,31093776,97252396,6,1,5,7,7,6,N,N,6,5,6,5,N
9.01E+13,31132370,97282010,1,5,5,7,8,6,8,N,6,9,N,5,9
9.01E+13,31061908,97215136,1,5,1,N,N,N,6,6,5,5,N,5,6
9.01E+13,31055977,97205669,1,2,3,6,6,7,N,N,6,2,4,5,N
9.01E+13,31055606,97205885,5,2,5,7,7,7,N,N,7,4,6,5,N
9.01E+13,31073699,97234622,1,5,1,N,N,N,6,7,5,9,N,5,6
9.01E+13,31074811,97240258,1,5,1,N,N,N,6,7,5,9,N,5,6
9.01E+13,31070852,97230342,1,1,5,7,8,7,N,N,7,2,9,5,N
9.01E+13,31070858,97230690,1,1,5,7,8,7,N,N,7,2,9,5,N
9.01E+13,31042453,97220444,1,1,5,7,8,7,N,N,7,2,6,5,N
9.01E+13,31041326,97212185,1,5,1,N,N,N,6,6,5,N,N,5,6
9.01E+13,31045062,97225619,1,1,4,6,6,7,N,N,6,3,2,5,N
9.01E+13,31044675,97225718,1,1,4,6,6,6,N,N,6,3,2,5,N
9.01E+13,31043086,97223281,1,5,1,N,N,N,7,7,5,N,N,5,6
9.01E+13,31063729,97232360,6,1,5,7,6,7,N,N,6,4,4,5,N
9.01E+13,31063166,97232589,1,5,1,N,N,N,7,6,5,N,N,5,6
9.01E+13,31041117,97211534,1,1,6,7,7,5,N,N,5,2,5,5,N
9.01E+13,31051091,97230791,1,5,5,7,8,7,6,N,7,9,N,5,9
9.01E+13,31051051,97230913,1,5,5,7,8,7,7,N,7,4,N,5,9
9.01E+13,31050995,97230481,1,5,5,7,8,7,7,N,7,4,N,5,9
9.01E+13,31053742,97232022,1,2,5,7,8,7,N,N,7,9,8,5,N
9.01E+13,31053892,97232403,1,2,5,7,8,6,N,N,6,4,9,5,N
9.01E+13,31053847,97231894,1,2,5,7,8,7,N,N,7,7,9,5,N
9.01E+13,31004140,97180324,1,5,1,N,N,N,6,6,6,N,N,5,6
9.01E+13,31003258,97174884,1,5,1,N,N,N,6,7,7,N,N,5,6
9.01E+13,31001692,97173300,1,5,1,N,N,N,6,7,7,N,N,5,6
9.01E+13,31012440,97182374,1,5,1,N,N,N,6,7,5,6,N,5,6
9.01E+13,31005283,97180059,1,5,1,N,N,N,6,6,5,N,N,5,6
9.01E+13,30592617,97165688,1,5,1,N,N,N,4,6,5,9,N,5,6
9.01E+13,31013348,97185304,1,1,5,7,7,7,N,N,7,6,9,5,N
9.01E+13,30591447,97164838,1,5,1,N,N,N,6,7,5,6,N,5,6
9.01E+13,31005240,97182420,1,1,5,7,7,7,N,N,7,7,9,5,N
9.01E+13,31023078,97191434,1,5,5,7,7,7,6,N,7,7,N,5,9
9.01E+13,31004908,97181902,1,5,5,7,7,7,7,N,7,7,N,5,9
9.01E+13,31011710,97184220,1,5,1,N,N,N,6,7,7,7,N,5,7
9.01E+13,31004601,97181764,1,5,1,N,N,N,6,6,6,N,N,5,6
9.01E+13,31005101,97181760,1,5,1,N,N,N,6,6,6,N,N,5,6
9.01E+13,31013306,97185184,1,1,5,7,7,7,N,N,7,6,9,5,N
9.01E+13,31005350,97182390,1,1,5,7,7,7,N,N,7,7,9,5,N
9.01E+13,31023024,97191224,1,5,5,7,7,7,7,N,7,6,N,5,9
9.01E+13,31004992,97181896,1,5,5,7,7,7,7,N,7,7,N,5,9
9.01E+13,31045876,97375399,1,9,1,7,5,7,7,N,5,9,N,5,6
9.01E+13,31044241,97364698,1,5,1,N,N,N,6,6,5,N,N,5,6
9.01E+13,31071849,97475406,1,1,5,7,6,7,N,N,6,5,2,5,N
9.01E+13,31054026,97435700,1,1,5,7,6,7,N,N,6,6,2,5,N
9.01E+13,31054124,97435632,1,1,5,7,4,7,N,N,4,7,2,5,N
9.01E+13,31052731,97431279,1,1,5,7,6,7,N,N,5,6,4,5,N
9.01E+13,31052857,97431276,1,1,5,7,6,7,N,N,5,7,4,5,N
9.01E+13,31052259,97430286,1,5,1,N,N,N,6,6,5,N,N,5,6
9.01E+13,31050472,97422707,1,5,1,7,7,7,7,N,7,7,N,5,8
9.01E+13,31050499,97422466,1,5,1,7,7,7,7,N,7,7,N,5,8
9.01E+13,31050403,97422780,1,5,1,7,7,7,7,N,7,6,N,5,8
9.01E+13,31050568,97422398,1,5,1,7,7,7,7,N,7,5,N,5,9
9.01E+13,31045000,97415717,1,1,5,7,7,7,N,N,5,7,2,5,N
9.01E+13,31044963,97415341,1,1,5,7,8,7,N,N,5,7,2,5,N
9.01E+13,31041391,97401042,1,1,5,7,6,7,N,N,6,7,5,5,N
9.01E+13,31043377,97391403,1,1,5,8,7,7,N,N,7,8,5,5,N
9.01E+13,31043439,97391464,1,1,5,7,7,7,N,N,7,8,2,5,N
9.01E+13,31043273,97391315,1,5,1,N,N,N,7,7,5,9,N,5,7
9.01E+13,31043690,97391000,1,5,1,N,N,N,6,6,5,N,N,5,6
9.01E+13,31043889,97390624,1,5,1,N,N,N,6,7,5,N,N,5,6
9.01E+13,31071605,97462296,6,1,4,7,7,6,N,N,6,8,2,5,N
9.01E+13,31071129,97460929,6,1,5,7,7,7,N,N,7,9,6,5,N
9.01E+13,31071055,97460951,6,1,5,7,7,7,N,N,7,9,6,5,N
9.01E+13,31070318,97455588,1,5,1,N,N,N,6,6,5,N,N,5,6
9.01E+13,31064499,97453119,1,5,1,N,N,N,6,6,5,N,N,5,6
9.01E+13,31063361,97445140,1,1,5,7,7,7,N,N,7,7,2,5,N
9.01E+13,31063288,97445175,1,1,5,7,7,7,N,N,7,7,2,5,N
9.01E+13,31062976,97444690,1,5,1,N,N,N,7,6,5,N,N,5,6
9.01E+13,31060234,97442576,1,1,5,7,7,7,N,N,7,2,2,5,N
9.01E+13,31045731,97383386,1,1,4,6,6,7,N,N,6,8,6,5,N
9.01E+13,31050015,97382128,1,1,5,7,7,7,N,N,7,9,5,5,N
9.01E+13,31045898,97375931,1,5,1,7,7,5,6,N,5,9,N,5,6
9.01E+13,31050089,97375899,1,5,1,7,7,7,6,N,7,6,N,5,7
9.01E+13,31045756,97375963,1,5,1,7,7,7,6,N,7,6,N,5,7
9.01E+13,31045811,97375414,1,9,1,7,7,7,7,N,7,9,N,5,6
9.01E+13,31050005,97375385,1,9,1,7,7,7,7,N,7,6,N,5,7
9.01E+13,31045667,97375457,1,9,1,7,6,7,7,N,6,6,N,5,7
9.01E+13,31045156,97371838,1,5,1,N,N,N,7,7,5,N,N,5,6
9.01E+13,31042735,97360151,1,5,1,N,N,N,6,7,5,N,N,5,6
9.01E+13,31043512,97362343,1,1,5,7,7,7,N,N,5,8,9,5,N
9.01E+13,31043438,97362403,1,1,5,8,7,7,N,N,5,8,9,5,N
9.01E+13,31043395,97411868,1,1,5,7,8,7,N,N,7,9,6,5,N
9.01E+13,31043371,97411486,1,1,5,7,8,7,N,N,7,9,6,5,N
9.01E+13,31041330,97401056,1,1,5,7,8,8,N,N,8,5,6,5,N
9.01E+13,31070682,97460275,1,1,5,7,8,8,N,N,8,7,3,5,N
9.01E+13,31065044,97454205,1,1,5,7,7,7,N,N,7,4,6,5,N
9.01E+13,31071964,97475073,1,1,5,7,8,7,N,N,7,3,5,5,N
9.01E+13,31071688,97474533,1,1,5,8,8,7,N,N,7,3,5,5,N
9.01E+13,31045969,97375917,1,5,5,7,8,8,7,N,8,9,N,5,7
9.01E+13,31041462,97400897,1,1,5,8,8,8,N,N,8,5,3,5,N
9.01E+13,31040368,97344800,1,9,1,7,5,6,6,N,5,9,N,5,6
9.01E+13,31040138,97344307,1,5,1,7,5,5,5,N,5,4,N,5,6
9.01E+13,31030490,97294028,1,5,1,N,N,N,7,7,5,N,N,5,6
9.01E+13,31025973,97290745,1,1,6,7,7,7,N,N,7,8,5,5,N
9.01E+13,31025904,97290801,1,1,6,7,7,7,N,N,7,8,6,5,N
9.01E+13,31024912,97282192,1,1,5,7,7,7,N,N,7,9,5,5,N
9.01E+13,31040900,97350509,1,1,5,8,7,7,N,N,6,9,5,5,N
9.01E+13,31040444,97344746,1,9,1,7,7,7,6,N,7,6,N,5,7
9.01E+13,31040250,97344976,1,9,1,7,7,6,6,N,6,4,N,5,6
9.01E+13,31040188,97345009,1,9,1,7,7,6,6,N,6,6,N,5,7
9.01E+13,31040210,97344253,1,5,1,7,7,6,5,N,6,6,N,5,7
9.01E+13,31040134,97344638,1,5,1,7,7,5,5,N,5,5,N,5,6
9.01E+13,31040073,97344739,1,5,1,7,7,6,5,N,6,6,N,5,7
9.01E+13,31031867,97330146,6,1,6,7,7,7,N,N,7,4,9,5,N
9.01E+13,31031785,97330141,6,1,6,7,7,7,N,N,7,4,9,5,N
9.01E+13,31032059,97320099,6,1,6,7,7,7,N,N,7,8,9,5,N
9.01E+13,31031952,97320099,6,1,6,7,7,7,N,N,7,8,9,5,N
9.01E+13,31031712,97302385,6,1,6,7,6,7,N,N,6,9,9,5,N
9.01E+13,31024743,97280404,1,1,5,7,7,7,N,N,6,7,4,5,N
9.01E+13,31071846,97461161,6,1,5,8,8,7,N,N,7,9,6,5,N
9.01E+13,31070821,97440891,1,5,1,N,N,N,7,6,5,5,N,5,6
9.01E+13,31070338,97434956,1,5,1,N,N,N,6,6,5,5,N,5,6
9.01E+13,31064774,97431864,1,5,1,7,5,5,6,N,5,6,N,5,6
9.01E+13,31054911,97413289,1,5,1,7,5,7,6,N,5,5,N,5,6
9.01E+13,31071684,97444844,1,5,1,6,6,6,6,N,6,9,N,5,6
9.01E+13,31045585,97382281,1,1,5,7,7,7,N,N,7,9,9,5,N
9.01E+13,31005727,97182032,1,5,1,N,N,N,7,6,6,4,N,5,6
9.01E+13,30584883,97194867,1,5,1,N,N,N,6,7,6,5,N,5,6
9.01E+13,30584623,97201508,1,5,1,6,6,5,6,N,5,4,N,5,6
9.01E+13,30593299,97223310,1,5,1,N,N,N,6,7,6,6,N,5,6
9.01E+13,30590989,97212394,1,5,1,N,N,N,7,7,6,4,N,5,6
9.01E+13,30593683,97185024,1,5,1,7,7,7,7,N,7,5,N,5,9
9.01E+13,31020522,97272512,1,5,1,N,N,N,7,7,5,N,N,5,6
9.01E+13,30593660,97233800,1,5,5,7,8,7,6,N,7,5,N,5,9
9.01E+13,31033449,97132365,1,5,1,N,N,N,6,6,6,N,N,5,6
9.01E+13,31040873,97075394,1,5,1,7,5,6,5,N,5,7,N,5,9
9.01E+13,31052458,97184994,1,5,1,N,N,N,5,6,6,N,N,5,9
9.01E+13,31050498,97174847,1,5,1,7,7,6,5,N,6,5,N,5,6
9.01E+13,31041122,97153485,1,9,1,7,7,7,6,N,7,6,N,5,6
9.01E+13,31040989,97152842,1,5,1,7,7,6,6,N,6,6,N,5,6
9.01E+13,31040016,97144878,1,5,1,7,7,6,5,N,6,6,N,5,6
9.01E+13,31035728,97143851,1,9,1,7,7,6,6,N,6,6,N,5,6
9.01E+13,31030539,97113243,1,5,1,7,7,7,6,N,7,6,N,5,6
9.01E+13,31024819,97101852,1,5,1,N,N,N,6,6,6,N,N,5,6
9.01E+13,31023356,97090243,1,5,1,N,N,N,7,7,6,N,N,5,6
9.01E+13,31054441,97200010,1,2,5,7,7,7,N,N,7,4,9,5,N
9.01E+13,31052059,97183626,1,1,5,7,7,7,N,N,7,5,9,5,N
9.01E+13,31061573,97215530,1,5,1,N,N,N,6,7,5,4,N,5,6
9.01E+13,31062943,97225555,1,5,1,N,N,N,6,7,5,N,N,5,6
9.01E+13,31071210,97262150,1,5,1,N,N,N,7,7,5,N,N,5,6
9.01E+13,31071158,97254755,1,5,1,N,N,N,7,7,5,N,N,5,6
9.01E+13,31070518,97250761,1,5,1,N,N,N,7,7,5,N,N,5,6
9.01E+13,31065714,97243956,1,5,1,N,N,N,7,7,5,N,N,5,6
