STRUCTURE_NUMBER_008,LAT_016,LONG_017,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071
010750AA0315001,33431092,96125472,1,5,4,7,6,6,6,N,6,4,N,5,7
010750AA0318001,33422568,96135456,1,5,4,7,6,6,6,N,6,6,N,5,4
010750AA0330001,33392867,96153754,1,5,3,6,5,5,6,N,0,6,N,0,7
010750AA0337001,33435357,96104698,1,5,5,7,8,7,7,N,7,4,N,5,7
010750AA0340001,33441255,96104231,1,5,4,6,6,6,6,N,6,3,N,5,4
010750AA0342002,33374134,96083095,1,5,5,9,9,9,9,N,9,5,N,5,8
010750AA0349002,33392535,96073035,1,5,5,9,9,9,9,N,9,6,N,5,8
010750AA0353002,33452541,96034374,1,5,3,6,6,5,6,N,5,3,N,5,4
010750AA0353003,33443527,96034636,1,5,5,9,9,9,9,N,9,6,N,5,8
010750AA0356002,33440102,96054561,1,5,5,7,8,7,8,N,7,6,N,5,6
010750AA0373001,33400778,96094333,1,5,3,6,5,5,6,N,5,2,N,5,4
010750AA0380001,33464175,96083705,1,5,3,7,6,6,6,N,6,7,N,5,4
010750AA0388001,33483804,96043076,1,5,3,5,6,6,7,N,6,3,N,3,4
010750AA0389001,33470588,96070148,1,5,4,7,5,4,6,N,4,3,N,5,4
010750AA0389002,33472165,96062025,1,5,4,7,6,6,6,N,6,3,N,4,4
010750AA0390002,33470718,96073562,1,5,5,8,8,8,8,N,8,6,N,5,8
010750AA0396001,33335073,96174573,1,5,3,7,6,6,5,N,6,2,N,5,4
010750AA0398001,33345164,96195518,1,5,3,7,4,4,5,N,0,8,N,0,4
010750AA0399001,33354546,96192720,1,5,3,7,6,7,6,N,4,7,N,1,4
010750AA0420001,33405471,96181921,1,5,5,8,8,7,6,N,7,6,N,5,7
010750AA0420002,33423493,96171675,1,5,4,6,6,2,4,N,0,7,N,5,6
010750AA0429001,33432195,95591390,1,5,5,7,8,7,7,N,7,5,N,5,7
010750AA0442002,33444051,96020904,1,5,5,8,8,7,8,N,7,5,N,5,4
010750AA0451002,33495707,96002812,1,5,3,7,6,6,7,N,5,3,N,3,4
010750AA0451003,33500292,95593571,1,5,5,8,8,8,7,N,8,6,N,5,4
010750AA0452001,33503060,95571814,1,5,5,7,8,7,7,N,7,5,N,5,8
010750AA0456001,33450108,95540749,1,5,3,6,6,4,6,N,4,5,N,2,4
010750AA0466001,33285198,96155551,1,5,5,7,8,7,7,N,7,5,N,5,9
010750AA0474002,33221037,96162900,1,5,5,8,9,7,8,N,7,6,N,5,9
010750AA0485001,33273118,96164750,1,5,5,8,7,7,6,N,7,4,N,5,8
010750AA0488001,33375079,95525694,1,5,3,6,6,4,5,N,3,4,N,1,4
010750AA0491002,33381102,95532090,1,5,5,7,8,7,7,N,7,5,N,5,7
010750AA0493002,33414638,95521936,1,5,5,7,8,7,6,N,7,6,N,5,5
010750AA0495001,33385810,95522470,1,5,4,6,6,4,6,N,4,3,N,0,3
010750AA0509001,33321957,96153592,1,5,3,8,6,6,6,N,6,5,N,5,3
010750AA0511001,33310681,96154015,1,5,5,7,8,7,6,N,7,6,N,5,7
010750AA0511002,33310334,96154030,1,5,5,7,8,7,7,N,7,6,N,5,7
010750AA0515001,33301235,96145897,1,5,5,7,8,8,7,N,8,6,N,5,9
010750AA0516001,33265608,96152456,1,5,3,8,7,7,8,N,7,5,N,5,7
010750AA0520001,33260398,96154327,1,5,5,7,8,7,7,N,7,6,N,5,8
010750AA0523001,33260411,96174667,1,5,4,7,6,6,7,N,6,3,N,5,3
010750AA0523002,33265131,96173863,1,5,4,7,6,5,5,N,4,3,N,0,7
010750AA0534001,33283225,96181039,1,5,3,6,6,6,6,N,4,6,N,1,4
010750AA0535001,33270792,96183980,1,5,3,6,6,5,6,N,5,6,N,3,4
010750AA0537001,33282250,96211620,1,5,3,7,6,5,6,N,4,5,N,1,4
010750AA0537002,33282410,96211720,1,5,5,7,8,7,6,N,7,5,N,5,8
010750AA0538001,33290848,96215381,1,5,5,7,8,7,6,N,7,6,N,5,6
010750AA0540001,33282452,96184105,1,5,5,7,8,7,6,N,7,5,N,5,7
010750AA0542001,33292896,96193057,1,5,3,6,6,2,4,N,0,6,N,0,4
010750AA0547001,33321599,96213747,1,5,3,7,6,5,6,N,5,3,N,5,7
010750AA0549001,33334307,96210124,1,5,3,6,6,6,5,N,6,8,N,5,4
010750AA0553001,33343587,95525256,1,5,5,7,7,7,6,N,7,4,N,5,9
010750AA0559001,33331505,95525414,1,5,4,6,6,4,5,N,4,3,N,5,7
010750AA0560002,33312606,95520876,1,5,5,7,8,7,6,N,7,5,N,5,7
010750AA0566001,33315223,95550139,1,5,5,7,8,7,7,N,7,5,N,5,6
010750AA0566004,33304483,95555118,1,5,5,7,7,7,5,N,7,5,N,5,9
010750AA0582001,33310740,95534527,1,5,3,6,6,5,7,N,4,6,N,1,4
010750AA0584001,33320444,95544982,1,5,5,7,8,7,6,N,7,5,N,5,9
010750AA0585001,33305837,95550245,1,5,5,7,8,7,6,N,7,5,N,5,9
010750AA0599002,33243062,95565336,1,5,5,7,8,7,6,N,7,5,N,5,6
010750AA0619001,33274321,96055074,1,5,4,7,6,5,5,N,5,8,N,5,4
010750AA0621002,33264088,96050825,1,5,5,7,8,7,7,N,7,6,N,5,9
010750AA0624001,33231938,96064360,1,5,5,7,8,7,4,N,7,6,N,5,7
010750AA0624002,33232021,96073314,1,5,3,3,6,5,5,N,5,6,N,5,4
010750AA0624003,33231919,96064036,1,5,3,7,6,6,6,N,6,4,N,5,7
010750AA0630001,33234236,96084145,1,5,5,7,8,7,7,N,7,5,N,5,7
010750AA0630002,33234287,96085673,1,5,5,7,7,7,7,N,7,6,N,5,7
010750AA0634002,33242310,96092163,1,5,3,6,6,6,6,N,4,6,N,0,4
010750AA0634003,33242245,96085623,1,5,3,6,6,5,6,N,4,3,N,1,4
010750AA0634004,33242278,96092793,1,5,5,9,9,9,9,N,9,6,N,5,7
010750AA0637001,33262499,96084440,1,5,5,7,8,7,7,N,7,6,N,5,6
010750AA0645001,33251578,96122756,1,5,3,5,6,5,6,N,4,3,N,2,4
010750AA0645002,33254011,96112972,1,5,5,7,8,7,7,N,7,6,N,5,9
010750AA0648001,33231341,96131034,1,5,5,7,8,8,8,N,8,6,N,5,6
010750AA0652001,33224184,96124896,1,5,5,7,8,7,7,N,7,6,N,5,9
010750AA0656001,33302077,96205771,1,5,3,6,6,6,6,N,6,7,N,5,4
010750AA0656002,33293923,96205748,1,5,1,N,N,N,7,7,6,6,N,5,3
010750AA0660001,33273348,96214964,1,5,3,7,6,7,6,N,6,8,N,5,4
010750AA0677001,33242130,96210920,1,5,5,8,8,8,7,N,8,6,N,5,9
010750AA0678002,33210084,96183491,1,5,3,6,6,6,6,N,4,6,N,0,4
010750AA0678003,33211342,96195234,1,5,5,9,9,9,8,N,9,6,N,5,7
010750AA0680002,33232547,96203241,1,5,5,8,9,7,8,N,7,6,N,5,4
010750AA0681001,33213889,96205935,1,5,3,8,6,6,5,N,6,5,N,5,6
010750AA0683004,33234928,96181356,1,5,3,6,6,7,7,N,6,3,N,5,4
010750AA0688001,33403049,96210542,1,5,3,6,6,4,6,N,4,6,N,0,7
010750AA2806001,33422983,95513780,1,5,3,6,6,6,6,N,3,5,N,0,7
010750AA2980001,33382965,95591795,1,5,5,7,9,7,8,N,7,5,N,5,9
010750AA4131002,33330530,96132496,1,5,5,9,9,9,9,N,9,6,N,5,4
010750AA4142001,33320977,96145120,1,5,3,7,6,7,6,N,6,4,N,5,7
010750AA4526002,33284272,96164518,1,5,3,6,6,4,4,N,4,3,N,3,4
010750AA4526003,33282828,96164147,1,5,5,9,9,9,8,N,9,6,N,5,8
010750AA4900002,33250582,96205606,1,5,5,8,8,8,7,N,8,6,N,5,6
010750AA5005001,33211421,96220328,1,5,5,7,8,7,8,N,7,6,N,5,9
010750B00325001,33342274,96104566,5,5,1,6,6,6,6,N,6,5,N,5,7
010750B00582001,33370010,96111720,1,5,1,N,N,N,6,6,6,6,N,5,7
010750F00025001,33345026,96164351,1,5,3,8,6,5,6,N,5,3,N,5,4
1.081E+13,33111141,95175110,1,5,1,N,N,N,8,6,6,9,N,5,6
1.081E+13,33111248,95173444,1,5,1,6,6,5,6,N,5,5,N,5,6
1.081E+13,33110801,95155974,1,5,1,6,6,5,6,N,5,5,N,5,6
1.081E+13,33103609,95084428,1,5,1,7,6,6,5,N,6,5,N,5,6
1.081E+13,33102525,95081514,1,5,1,N,N,N,6,7,6,8,N,5,6
1.081E+13,33195174,95145899,1,5,1,N,N,N,6,7,6,9,N,5,6
1.081E+13,33182422,95144864,1,5,1,N,N,N,6,6,6,9,N,5,6
1.081E+13,33174331,95144185,1,5,1,N,N,N,6,6,6,9,N,5,6
1.081E+13,33213865,95143615,1,9,5,7,7,7,6,N,7,9,N,5,6
1.081E+13,33211336,95144812,1,9,1,7,7,7,6,N,7,8,N,5,6
1.081E+13,33155522,95140786,1,9,1,6,6,6,5,N,6,7,N,5,6
1.081E+13,33160575,95141229,1,9,1,7,7,7,7,N,7,7,N,5,6
1.081E+13,33162475,95142026,1,5,1,7,7,6,6,N,6,7,N,5,6
1.081E+13,33164033,95142669,1,9,1,7,7,7,6,N,7,7,N,5,6
1.081E+13,33042582,95160326,1,5,1,N,N,N,6,6,6,N,N,5,6
1.081E+13,33024731,95160770,1,5,1,6,6,7,6,N,6,9,N,5,6
1.081E+13,33013543,95160943,1,5,1,7,7,6,7,N,6,9,N,5,6
1.081E+13,33012452,95161269,1,5,1,7,7,7,7,N,7,9,N,5,5
1.081E+13,33225739,95073745,1,9,5,7,7,6,6,N,6,9,N,5,9
1.08101E+13,33095800,95182551,1,1,5,7,7,6,N,N,6,2,6,5,N
1.08101E+13,33095612,95174937,1,5,1,6,6,6,6,N,6,5,N,5,6
1.08101E+13,33095547,95174947,1,5,1,6,6,5,6,N,5,5,N,5,6
1.08101E+13,33095711,95174932,1,5,1,N,N,N,5,6,6,7,N,5,4
1.08101E+13,33095453,95174961,1,5,1,N,N,N,5,6,6,6,N,5,4
1.08101E+13,33095664,95174143,1,9,1,N,N,N,5,6,6,6,N,5,4
1.08101E+13,33095404,95174169,1,9,1,N,N,N,5,6,6,6,N,5,4
1.08101E+13,33095565,95174160,1,9,1,7,6,5,6,N,5,5,N,5,6
1.08101E+13,33095500,95174168,1,9,1,5,6,5,6,N,5,5,N,5,6
1.08101E+13,33095113,95162657,1,1,1,6,6,7,N,N,6,5,5,5,N
1.08101E+13,33095047,95162666,1,1,1,6,5,6,7,N,5,5,5,5,N
1.08101E+13,33094335,95141742,1,5,1,5,6,7,5,N,6,5,N,5,6
1.08101E+13,33094268,95141748,1,5,1,6,6,6,6,N,6,5,N,5,6
1.08101E+13,33094546,95141759,1,5,1,6,6,7,6,N,6,5,N,5,7
1.08101E+13,33094099,95141751,1,5,1,6,6,7,6,N,6,4,N,5,7
1.08101E+13,33094620,95130160,6,1,1,6,6,6,N,N,6,5,4,5,N
1.08101E+13,33094533,95130161,6,1,1,6,6,6,N,N,6,5,4,5,N
1.08101E+13,33094579,95103245,1,1,1,6,6,6,N,N,6,5,4,5,N
1.08101E+13,33094514,95103237,1,1,1,6,6,6,N,N,6,5,3,5,N
1.08101E+13,33093987,95075458,1,1,5,7,7,6,N,N,6,2,6,5,N
1.08101E+13,33094366,95140515,6,1,5,7,7,5,N,N,5,9,7,5,N
1.08101E+13,33060385,95174870,1,5,1,N,N,N,6,7,6,N,N,5,6
1.08101E+13,33012823,95105819,1,5,1,N,N,N,6,7,6,9,N,5,6
1.08101E+13,33000581,95105351,1,5,1,N,N,N,5,6,6,9,N,5,6
1.08101E+13,32583057,95110387,1,5,1,7,7,6,6,N,6,6,N,5,6
1.08101E+13,32584614,95133177,1,5,1,N,N,N,5,5,5,N,N,5,6
1.08101E+13,33001380,95120099,1,5,1,N,N,N,5,6,6,6,N,5,6
1.08103E+13,33042275,95080813,1,5,1,N,N,N,5,7,6,N,N,5,6
1.08103E+13,33052264,95131487,1,5,1,N,N,N,6,7,6,N,N,5,6
1.08103E+13,33025729,95130942,1,5,1,7,6,7,6,N,6,4,N,5,9
1.08103E+13,33052683,95124059,1,5,1,N,N,N,6,7,6,6,N,5,4
010810AA0104001,33164868,95182419,1,5,5,7,8,7,6,N,7,5,N,5,7
010810AA0107002,33110372,95154960,1,5,5,8,8,6,4,N,6,5,N,5,9
010810AA0107004,33110228,95155548,1,5,5,7,8,8,6,N,8,5,N,5,9
010810AA0107005,33110181,95163073,1,5,3,7,6,7,7,N,6,4,N,5,7
010810AA0110001,33102151,95150274,1,5,5,7,8,7,6,N,7,5,N,5,7
010810AA0112002,33133471,95172065,1,5,4,8,6,4,6,N,4,4,N,5,7
010810AA0112007,33140328,95162181,1,5,5,7,8,8,7,N,8,6,N,5,7
010810AA0113001,33112501,95165724,1,5,3,6,6,6,6,N,6,2,N,5,7
010810AA0123001,33131274,95121124,1,5,3,5,6,6,6,N,6,6,N,5,7
010810AA0130002,33190847,95132151,1,5,3,8,6,6,6,N,6,4,N,5,7
010810AA0130004,33182617,95142073,1,5,1,N,N,N,8,7,7,4,N,5,7
010810AA0141001,33183212,95114204,1,5,3,5,6,5,6,N,5,7,N,5,4
010810AA0141002,33171733,95112005,1,5,3,6,6,5,5,N,5,4,N,5,7
010810AA0143001,33123438,95113149,1,5,3,7,6,6,6,N,6,4,N,5,7
010810AA0156001,33074745,95182585,1,5,3,7,5,6,6,N,5,2,N,5,4
010810AA0157002,33083359,95075516,1,5,1,N,N,N,7,7,6,N,N,5,7
010810AA0157003,33082802,95075726,1,5,1,N,N,N,6,7,6,N,N,5,7
010810AA0182001,33051822,95125851,1,5,5,8,7,8,6,N,7,5,N,5,7
010810AA0217001,33075631,95170386,1,5,5,8,8,7,7,N,7,5,N,5,7
010810AA0223001,33000873,95174562,1,5,3,8,7,7,6,N,7,4,N,5,7
010810AA0224001,33014314,95172801,1,5,3,7,6,7,6,N,6,4,N,5,4
010810AA0225001,33022175,95180010,1,5,5,7,7,8,7,N,7,5,N,5,8
010810AA0235001,33060936,95143262,1,5,3,8,6,6,6,N,6,3,N,5,7
010810AA0237001,33031252,95150230,1,5,3,8,7,7,7,N,7,3,N,5,4
1.092E+13,33383866,96521357,1,5,1,N,N,N,7,7,6,N,N,5,6
1.092E+13,33383566,96515669,1,5,1,N,N,N,6,6,6,9,N,5,6
1.092E+13,33382342,96504841,1,5,1,N,N,N,7,6,6,9,N,5,6
1.092E+13,33380616,96491415,1,5,1,6,6,6,6,N,5,6,N,5,6
1.092E+13,33372608,96452721,1,5,1,N,N,N,8,6,6,9,N,5,6
1.092E+13,33373165,96460599,1,5,1,N,N,N,6,6,6,9,N,5,6
1.092E+13,33371642,96434203,1,5,1,N,N,N,6,6,6,N,N,5,6
1.092E+13,33380248,96370077,1,5,3,6,6,6,6,N,6,5,N,5,6
1.092E+13,33375249,96374736,1,5,5,8,8,7,8,N,7,6,N,5,6
1.092E+13,33375471,96374719,1,5,5,7,8,7,6,N,7,6,N,5,6
1.092E+13,33380633,96370079,1,5,5,8,8,6,6,N,6,4,N,5,6
1.092E+13,33374033,96384237,1,1,5,7,7,7,N,N,7,9,7,5,N
1.092E+13,33371207,96415370,1,1,5,7,7,7,N,N,7,9,3,5,N
1.092E+13,33382485,96335463,1,5,1,N,N,N,6,6,6,9,N,5,6
1.092E+13,33380703,96321275,1,5,1,N,N,N,6,6,6,9,N,5,6
1.092E+13,33380261,96310878,1,5,1,N,N,N,6,6,6,7,N,5,6
1.092E+13,33380161,96295974,1,9,1,N,N,N,7,7,6,7,N,5,6
1.092E+13,33380112,96294620,1,9,1,N,N,N,8,6,6,7,N,5,6
1.092E+13,33380168,96283654,1,5,1,N,N,N,6,6,6,9,N,5,6
1.092E+13,33363633,96241716,1,5,1,N,N,N,7,6,6,9,N,5,6
1.092E+13,33380109,96295622,1,5,5,7,8,7,6,N,7,6,N,5,9
1.092E+13,33365451,96262828,1,5,5,7,8,7,6,N,7,7,N,5,9
1.092E+13,33392249,96561533,1,1,5,8,7,7,N,N,7,7,6,5,N
1.092E+13,33392195,96561490,1,1,5,8,7,7,N,N,7,7,6,5,N
1.092E+13,33402500,96540123,1,5,1,N,N,N,6,6,5,N,N,5,6
1.092E+13,33402560,96520104,1,2,5,7,6,7,N,N,6,7,6,5,N
1.092E+13,33402496,96520148,1,2,5,7,7,7,N,N,7,7,9,5,N
1.092E+13,33402231,96505050,1,1,5,7,7,7,N,N,7,7,6,5,N
1.092E+13,33402170,96505056,1,1,5,7,7,6,N,N,6,7,7,5,N
1.092E+13,33402066,96502198,1,5,1,N,N,N,6,7,5,N,N,5,6
1.092E+13,33401941,96493775,1,5,1,7,7,7,6,N,7,8,N,5,6
1.092E+13,33401875,96493780,1,5,1,6,7,7,6,N,7,8,N,5,6
1.092E+13,33401841,96475063,1,5,1,6,6,6,6,N,6,9,N,5,6
1.092E+13,33401775,96475065,1,5,1,6,6,6,6,N,6,9,N,5,6
1.092E+13,33401783,96464989,1,5,1,6,6,7,7,N,6,9,N,5,6
1.092E+13,33401715,96464989,1,5,1,6,6,6,5,N,6,8,N,5,6
1.092E+13,33401572,96425377,1,5,1,6,6,7,6,N,6,8,N,5,6
1.092E+13,33401508,96425377,1,5,1,6,7,6,6,N,6,8,N,5,6
1.092E+13,33401593,96415959,1,5,1,N,N,N,6,7,5,N,N,5,9
1.092E+13,33401635,96390617,1,5,1,6,6,6,7,N,6,8,N,5,6
1.092E+13,33401572,96390619,1,5,1,6,6,6,6,N,6,8,N,5,6
1.092E+13,33401630,96383232,1,1,5,7,6,7,N,N,6,8,6,5,N
1.092E+13,33401568,96383225,1,1,5,7,7,7,N,N,7,8,6,5,N
1.092E+13,33401809,96541904,1,1,5,8,6,7,N,N,6,7,6,5,N
1.092E+13,33401813,96541932,1,1,5,8,6,7,N,N,6,7,6,5,N
1.092E+13,33401740,96415525,1,1,5,7,6,7,N,N,6,9,7,5,N
1.092E+13,33401463,96370315,1,1,5,7,7,7,N,N,7,9,7,5,N
1.092E+13,33401599,96381072,1,5,1,N,N,N,6,7,5,N,N,5,9
1.092E+13,33401497,96365407,1,5,1,N,N,N,5,6,5,N,N,5,9
1.092E+13,33400484,96355403,1,1,5,7,8,7,N,N,7,5,5,5,N
1.092E+13,33400423,96355426,1,1,5,6,7,6,N,N,6,5,5,5,N
1.092E+13,33395913,96352767,1,4,5,7,8,7,N,N,7,5,5,5,N
1.092E+13,33395849,96352799,1,4,5,7,8,7,N,N,7,5,5,5,N
1.092E+13,33395775,96352336,1,5,1,N,N,N,6,6,5,N,N,5,6
1.092E+13,33401066,96362237,1,1,5,7,8,7,N,N,7,5,6,5,N
1.092E+13,33393701,96340229,1,5,1,N,N,N,6,6,5,N,N,5,9
1.092E+13,33374580,96242759,1,1,5,7,8,7,N,N,7,9,9,5,N
1.092E+13,33390008,96285526,1,5,5,7,7,7,6,N,7,9,N,5,9
1.092E+13,33385902,96284151,1,9,5,7,7,7,7,N,7,9,N,5,9
1.092E+13,33381130,96260604,1,5,5,7,8,7,5,N,7,9,N,5,9
1.092E+13,33400176,96354287,1,1,5,7,6,7,N,N,6,8,6,5,N
1.092E+13,33400232,96354249,1,1,5,7,7,7,N,N,7,8,6,5,N
1.092E+13,33390083,96285448,1,5,5,7,7,7,6,N,7,6,N,5,9
1.092E+13,33385982,96284152,1,9,5,7,8,7,7,N,7,6,N,5,9
1.092E+13,33381212,96260600,1,5,5,7,8,7,6,N,7,6,N,5,9
1.092E+13,33393348,96333899,1,1,5,7,7,7,N,N,7,6,7,5,N
1.092E+13,33472873,96315203,1,5,1,N,N,N,7,7,6,N,N,5,6
1.092E+13,33464513,96315541,1,5,1,N,N,N,6,6,6,N,N,5,6
1.092E+13,33480483,96321713,1,1,5,6,8,7,N,N,7,5,7,5,N
1.092E+13,33464519,96315609,1,5,1,N,N,N,7,6,6,N,N,5,6
1.092E+13,33483332,96320468,1,1,5,7,7,7,N,N,7,6,9,5,N
1.092E+13,33483333,96320542,1,1,5,6,7,7,N,N,7,6,9,5,N
1.092E+13,33480849,96321463,1,1,5,6,7,6,N,N,6,5,7,5,N
1.092E+13,33491958,96320071,1,5,5,7,7,7,6,N,7,6,N,5,9
1.092E+13,33491955,96315942,1,5,5,7,7,7,7,N,7,6,N,5,9
1.092E+13,33390152,96364346,1,5,1,N,N,N,6,6,6,N,N,5,9
1.092E+13,33430253,96333730,1,5,1,7,7,6,6,N,6,9,N,5,6
1.092E+13,33385427,96364528,1,5,1,N,N,N,7,6,6,N,N,5,7
1.092E+13,33384883,96364583,1,1,4,7,6,6,N,N,6,9,3,5,N
1.092E+13,33382441,96365488,1,5,1,N,N,N,7,6,5,N,N,5,6
1.092E+13,33381322,96365783,1,5,1,N,N,N,6,6,5,N,N,5,6
1.092E+13,33380313,96365726,1,1,4,4,6,7,N,N,6,2,4,5,N
1.092E+13,33380302,96365804,1,1,4,4,6,6,N,N,6,2,4,5,N
1.092E+13,33380649,96365903,1,1,4,4,6,7,N,N,6,2,4,5,N
1.092E+13,33380663,96365825,1,1,4,4,6,7,N,N,6,2,4,5,N
1.092E+13,33430401,96333914,1,5,5,7,7,7,7,N,7,3,N,5,6
1.092E+13,33383739,96365141,1,5,1,N,N,N,7,6,5,N,N,5,6
1.092E+13,33450104,96321374,1,4,5,7,7,7,7,N,7,2,9,5,N
1.092E+13,33450104,96321374,1,4,5,7,7,7,7,N,7,2,7,5,N
1.092E+13,33360653,96363106,1,1,5,7,8,8,N,N,8,2,9,5,N
1.092E+13,33343521,96360509,1,2,3,6,6,6,N,N,6,5,4,5,N
1.092E+13,33342033,96360456,1,5,1,6,6,6,6,N,6,5,N,5,6
1.092E+13,33365560,96363408,1,1,4,4,6,7,N,N,6,2,7,5,N
1.092E+13,33365545,96363486,1,1,4,5,6,7,N,N,6,2,7,5,N
1.092E+13,33364470,96363099,1,5,1,7,7,6,5,N,6,4,N,5,7
1.092E+13,33364463,96363411,1,5,1,7,7,5,6,N,5,6,N,5,7
1.092E+13,33364465,96363218,1,5,1,6,6,6,5,N,6,2,N,5,6
1.092E+13,33364465,96363295,1,5,1,6,6,6,6,N,6,2,N,5,6
1.092E+13,33314656,96364337,1,1,5,6,6,6,N,N,6,2,6,5,N
1.092E+13,33342034,96360955,1,5,1,7,7,7,6,N,7,4,N,5,6
1.092E+13,33342032,96360761,1,5,1,6,6,6,7,N,6,5,N,5,6
1.092E+13,33342025,96360838,1,5,1,6,6,6,6,N,6,5,N,5,6
1.092E+13,33343386,96360970,1,2,5,7,7,7,N,N,7,4,8,5,N
1.092E+13,33343389,96360893,1,2,5,7,7,7,N,N,7,4,6,5,N
1.092E+13,33331196,96362325,1,1,5,7,7,6,N,N,6,9,9,5,N
1.092E+13,33343320,96361024,1,2,5,7,8,7,N,N,7,5,9,5,N
1.092E+13,33354336,96361856,1,1,5,7,7,7,N,N,7,7,5,5,N
1.092E+13,33431349,96333042,1,1,5,7,8,6,N,N,6,5,5,5,N
1.092E+13,33431301,96333287,1,1,5,7,7,7,N,N,7,6,6,5,N
1.092E+13,33302458,96370569,1,1,4,6,5,6,N,N,5,9,4,5,N
1.092E+13,33275543,96364692,1,1,4,6,6,6,N,N,6,9,6,5,N
1.092E+13,33272855,96363168,1,5,1,N,N,N,6,6,5,N,N,5,9
1.092E+13,33263912,96360450,1,5,1,N,N,N,6,7,5,N,N,5,9
1.092E+13,33251709,96351994,1,1,4,7,7,6,N,N,6,9,3,5,N
1.092E+13,33243612,96345713,1,5,1,N,N,N,6,6,5,N,N,5,6
1.092E+13,33240067,96344888,1,1,5,7,7,7,N,N,7,6,6,5,N
1.092E+13,33392341,96364447,1,5,1,N,N,N,6,6,5,N,N,5,6
1.092E+13,33391998,96364414,1,1,5,7,8,7,N,N,7,4,3,5,N
1.092E+13,33390055,96364152,1,1,5,7,7,7,N,N,7,7,5,5,N
1.092E+13,33390055,96364230,1,1,5,7,7,7,N,N,7,7,3,5,N
1.092E+13,33390238,96363721,1,1,5,7,7,6,N,N,6,3,3,5,N
1.092E+13,33392412,96364805,1,5,1,N,N,N,7,6,5,N,N,5,7
1.092E+13,33394405,96364163,1,1,5,7,7,7,N,N,7,9,7,5,N
1.092E+13,33401353,96363595,1,1,5,6,6,7,N,N,6,6,9,5,N
1.092E+13,33401366,96363665,1,1,5,6,7,7,N,N,7,6,9,5,N
1.092E+13,33401334,96363471,1,1,5,6,7,7,N,N,7,3,7,5,N
1.092E+13,33401379,96363786,1,1,5,6,6,7,N,N,6,3,7,5,N
1.092E+13,33430427,96351716,1,5,5,7,8,7,7,N,7,5,N,5,7
1.092E+13,33430341,96350774,1,5,5,6,7,7,6,N,7,5,N,5,6
1.092E+13,33430332,96350697,1,5,5,7,7,7,6,N,7,7,N,5,6
1.092E+13,33430345,96350577,1,5,5,7,7,7,6,N,7,5,N,5,7
1.092E+13,33431557,96350779,1,1,5,7,7,7,N,N,7,2,3,5,N
1.092E+13,33431607,96350861,1,1,5,7,8,7,N,N,7,6,3,5,N
1.092E+13,33434538,96350678,1,1,5,6,7,7,N,N,7,5,3,5,N
1.092E+13,33434491,96350751,1,1,5,6,7,7,N,N,7,5,3,5,N
1.092E+13,33445377,96350702,1,1,5,7,7,7,N,N,7,5,3,5,N
1.092E+13,33445380,96350781,1,1,5,6,7,6,N,N,6,5,3,5,N
1.092E+13,33454426,96350709,1,1,5,7,6,7,N,N,6,4,3,5,N
1.092E+13,33464297,96350288,6,1,5,7,6,7,N,N,6,6,6,5,N
1.092E+13,33461826,96350584,1,2,5,7,7,6,N,N,6,5,5,5,N
1.092E+13,33461824,96350505,1,2,5,7,8,6,N,N,6,5,5,5,N
1.092E+13,33472044,96341927,6,1,5,6,6,7,N,N,6,4,7,5,N
1.092E+13,33473950,96332074,6,1,5,7,7,7,N,N,7,6,7,5,N
1.092E+13,33472622,96340185,1,5,1,N,N,N,6,7,6,N,N,5,9
1.092E+13,33405095,96362797,1,1,5,7,7,7,N,N,7,5,3,5,N
1.092E+13,33405116,96362743,1,1,5,7,8,7,N,N,7,5,4,5,N
1.092E+13,33413483,96355907,1,1,5,7,7,7,N,N,7,2,5,5,N
1.092E+13,33422888,96352235,1,1,5,7,7,7,N,N,7,5,3,5,N
1.092E+13,33422891,96352322,1,1,5,7,7,7,N,N,7,5,6,5,N
1.092E+13,33474846,96325297,1,5,1,N,N,N,7,7,6,N,N,5,9
1.092E+13,33431502,96342283,1,5,1,N,N,N,6,6,6,N,N,5,6
1.092E+13,33431441,96335497,1,1,5,6,7,6,N,N,6,5,6,5,N
1.092E+13,33431373,96335520,1,1,5,7,7,6,N,N,6,6,5,5,N
1.092E+13,33431368,96334628,1,5,1,N,N,N,5,6,6,N,N,5,9
1.092E+13,33432111,96334652,1,5,1,N,N,N,6,7,6,N,N,5,9
1.092E+13,33385452,96534025,1,5,1,N,N,N,7,7,5,N,N,5,6
1.092E+13,33361569,96543008,1,5,1,N,N,N,6,7,5,9,N,5,6
1.092E+13,33273367,96551120,1,5,1,N,N,N,6,7,5,N,N,5,6
1.092E+13,33264639,96552637,1,5,5,7,7,7,8,N,7,6,N,5,9
1.092E+13,33301786,96542865,1,5,5,7,7,7,8,N,7,6,N,5,9
1.092E+13,33304310,96542732,1,5,5,8,7,7,7,N,7,6,N,5,9
1.092E+13,33360967,96543974,1,5,1,N,N,N,5,6,6,3,N,5,3
